PLEASE DO NOT DELETE THIS COLUMN OR ELSE THE DATA WILL NOT IMPORT CORRECTLY,Note,UPC,SKU,FrameName,Manufacturer,Brand,BrandID,Collection,ProductGroupType,FramecolorColorGroup,FrameColor,FrameColorCode,LensColor,LensColorCode,EyeSize,A,B,ED,EDAngle,TempleLength,BridgeSize,DBL,STS,Circumference,GenderType,AgeType,MaterialType,MaterialDescription,PreciousMetalType,PreciousMetalDescription,CountryofOrigin,TempleType,TempleTypeDescription,BridgeType,BridgeTypeDescription,LensType,LensTypeDescription,TrimType,TrimDescription,ClipSunglassType,ClipSunglassDescription,SideshieldsType,SideshieldsDescription,EdgeType,CaseType,CaseTypeDescription,HingeType,RimType,FrameShape,ShapeDescription,MonthIntroduced,YearIntroduced,Features,FramesPDType,LensVisionType,LensVisionDescription,RXType,RXDescription,WarrantyType,WarrantyDescription,Radii
e2039a42-9a87-4ff3-aa28-7e544916f457,,715583891623,,SK 3112,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Crystal,CLEAR CRYSTAL,CLR,,,53,53.27,33.28,56.98,154.8,145,16,16,135,146.7,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ac3f7a9e-d744-4f66-ade9-a821d428f9e7,,715583891616,,SK 3112,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,DARK BROWN,BRN,,,53,53.27,33.28,56.98,154.8,145,16,16,135,146.7,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5cb4ddca-98ae-473c-aa3d-a8b4058f5d0c,,715583892088,,SK 3113,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,DARK GUNMETAL,SGUN,,,52,52.40,29.80,55.44,23.4,140,18,18,130,144.4,Male,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Printed S logo on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e6c0f63b-ed8b-4bc2-8d54-e78132753f03,,715583891661,,SK 3113,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,SBLK,,,52,52.40,29.80,55.44,23.4,140,18,18,130,144.4,Male,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Printed S logo on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
66325b6b-9a47-41b7-aa8f-e7c2d4084555,,715583891678,,SK 3113,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,SATIN BROWN,SBRN,,,52,52.40,29.80,55.44,23.4,140,18,18,130,144.4,Male,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Printed S logo on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d90fa958-248e-4556-a28b-efcda7cc0120,,715583892224,,SK 3113,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Blue,SATIN BLUE,SNVY,,,52,52.40,29.80,55.44,23.4,140,18,18,130,144.4,Male,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Printed S logo on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
14dc3cba-9fa7-4d5a-b17b-2d41960a01e2,,715583892422,,SK 3115,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Tortoise,TORTOISE,TOR,,,52,52.13,30.03,54.64,18.0,140,16,16,125,138.8,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7a172703-e3a6-42d4-a138-3a09bfe4da4b,,715583892408,,SK 3115,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Blue,BLUE,BLU,,,52,52.13,30.03,54.64,18.0,140,16,16,125,138.8,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c2709f1a-61ef-4c66-b678-4f93a659659c,,715583892385,,SK 3115,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK,BLK,,,52,52.13,30.03,54.64,18.0,140,16,16,125,138.8,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
fe9e7963-c909-48b3-815f-0a1f5fac1c3a,,715583892477,,SK 3116,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Blue,SATIN NAVY,SNV,,,56,56.21,30.18,58.68,21.6,140,19,19,135,151.5,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand Case,Spring Hinge,Semi-Rimless,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9c38ebec-f820-4d28-9166-0db1daff0a6f,,715583892446,,SK 3116,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,SATIN BROWN,BRNTO,,,56,56.21,30.18,58.68,21.6,140,19,19,135,151.5,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand Case,Spring Hinge,Semi-Rimless,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4386e880-78c1-4958-ba29-df70e4d8816e,,715583892453,,SK 3116,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,SBLK,,,56,56.21,30.18,58.68,21.6,140,19,19,135,151.5,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand Case,Spring Hinge,Semi-Rimless,Rectangle,,September,2014,Triple layered acetate temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
40b814dc-ad95-4fe0-9208-16f3dcb587e7,,715583894631,,SK 3118,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Green,SATIN OLIVE,SOL,,,56,55.95,31.05,57.84,16.2,145,16,16,135,146.6,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2c8281e0-7366-4582-a4a5-225707829eff,,715583894228,,SK 3118,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,SATIN DARK GUNMETAL,GUNRD,,,56,55.95,31.05,57.84,16.2,145,16,16,135,146.6,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d01fe7a3-e162-4c40-98a6-ebaf2c76e9a9,,715583894051,,SK 3118,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,SATIN BLACK,BLKBL,,,56,55.95,31.05,57.84,16.2,145,16,16,135,146.6,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5f1b8910-b1d7-495e-9d17-ef3ee3e44d92,,715583944411,,SK 3118,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,SATIN BLACK,SBLK,,,56,55.95,31.05,57.84,16.2,145,16,16,135,146.6,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2bf2ba13-7572-45f0-b257-0b95ae1b8bed,,715583894952,,SK 3120,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Green,SATIN OLIVE,SOL,,,53,53.34,30.38,56.14,23.4,145,18,18,135,146.2,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
86f581a8-8a8f-4220-9007-38d0e876e6a8,,715583944428,,SK 3120,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,SBLK,,,53,53.34,30.38,56.14,23.4,145,18,18,135,146.2,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4c06b718-8f0b-474e-9573-e3e666931706,,715583894846,,SK 3120,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,DARK GUNMETAL,GUNRD,,,53,53.34,30.38,56.14,23.4,145,18,18,135,146.2,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1088868c-93d3-4e86-95f4-ebd1dda3eef4,,715583894839,,SK 3120,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,BLKBL,,,53,53.34,30.38,56.14,23.4,145,18,18,135,146.2,Male,Adult,Metal,Stainless Steel & Rubber,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Epoxy filled S logo,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2014,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c4036525-aa73-494a-99b1-9a2b2a1b7967,,715583029521,,SK 3121,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,BLACK/WHITE,BLKWHT,,,53,52.57,32.53,55.90,156.6,140,15,15,125,147.5,Male,Adult,Plastic,"Handmade Acetate & Metal, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Soft touch trim w/laser etch S interior logo pattern.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
54b1b870-984c-49b3-98ab-dc8bb78fa66a,,715583030640,,SK 3121,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Tortoise,TORTOISE,TOR,,,53,52.57,32.53,55.90,156.6,140,15,15,125,147.5,Male,Adult,Plastic,"Handmade Acetate & Metal, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Soft touch trim w/laser etch S interior logo pattern.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a84e8fc3-2dd5-4524-9b05-e600344500e9,,715583030626,,SK 3121,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Red,DARK RED,RDBLK,,,53,52.57,32.53,55.90,156.6,140,15,15,125,147.5,Male,Adult,Plastic,"Handmade Acetate & Metal, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Soft touch trim w/laser etch S interior logo pattern.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9f6b9cfc-0357-4bcd-ae02-052361c1bd4b,,715583031623,,SK 3124,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,SATIN BLACK,BKRD,,,53,53.21,29.73,56.36,21.6,140,17,17,130,144.8,Male,Adult,Metal,"Metal & Metal, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/soft touch trim/laser etch S interior logo pattern,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
0afd9a17-ab84-42d3-99ec-4144ac433d1c,,715583031692,,SK 3124,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,SATIN GUNMETAL,GUNBK,,,53,53.21,29.73,56.36,21.6,140,17,17,130,144.8,Male,Adult,Metal,"Metal & Metal, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/soft touch trim/laser etch S interior logo pattern,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d88c24a2-86e3-47d1-9fa0-e6842e4aeb28,,715583031661,,SK 3124,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Brown,SATIN DARK BROWN,BRGRN,,,53,53.21,29.73,56.36,21.6,140,17,17,130,144.8,Male,Adult,Metal,"Metal & Metal, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/soft touch trim/laser etch S interior logo pattern,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7ff5f860-b160-40d1-9af3-2cd3e656a5e2,,715583032156,,SK 3125,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Brown,MATTE BROWN,MBRN,,,52,52.31,27.40,54.52,19.8,140,17,17,130,139.4,Male,Adult,Metal,"Stainless Steel & Nickel Silver, Handmade Acetate",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7957d229-be81-4969-9428-d1dc48c048ec,,715583032170,,SK 3125,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,MATTE GUNMETAL,MGUN,,,52,52.31,27.40,54.52,19.8,140,17,17,130,139.4,Male,Adult,Metal,"Stainless Steel & Nickel Silver, Handmade Acetate",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f97efdde-8cae-42cf-9ad0-facc1db9f119,,715583032064,,SK 3125,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,MATTE BLACK,MBLK,,,52,52.31,27.40,54.52,19.8,140,17,17,130,139.4,Male,Adult,Metal,"Stainless Steel & Nickel Silver, Handmade Acetate",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b23a866c-279f-4602-b0cd-40d55a62620b,,715583032514,,SK 3128,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,MATTE BLACK,MBLK,,,55,54.55,32.44,57.16,19.8,145,16,16,130,147.9,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
28088429-70dc-41d1-a872-ba2ea5a48ed6,,715583032521,,SK 3128,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,MATTE BROWN,MBRN,,,55,54.55,32.44,57.16,19.8,145,16,16,130,147.9,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9f97fc94-57bc-4341-89b5-d9b25f1a868d,,715583032835,,SK 3128,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Green,MATTE OLIVE HORN,MOL,,,55,54.55,32.44,57.16,19.8,145,16,16,130,147.9,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Metal pyramid temples w/embossed eposy filled S logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3e71bfcc-21fc-4bf0-9020-aebe41bbca88,,715583952065,,SK 3139,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Burgundy,BURGUNDY,BU,,,53,53.00,32.57,55.52,156.6,140,17,17,130,145.9,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/embossed epoxy filled SKECHERS logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
aa9af443-6ba8-41c2-adcd-d343e33e7364,,715583951983,,SK 3139,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,SHINY BROWN HORN,BRNHN,,,53,53.00,32.57,55.52,156.6,140,17,17,130,145.9,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/embossed epoxy filled SKECHERS logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9720b3c8-4751-4734-aab4-d614a529b3de,,715583952157,,SK 3139,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,SHINY TEAL,TL,,,53,53.00,32.57,55.52,156.6,140,17,17,130,145.9,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,Flat metal temples w/embossed epoxy filled SKECHERS logo.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c14af0a1-0e7f-479c-9f80-32001f2bd80f,,715583945678,,SK 3140,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Green,MATTE OLIVE,OLBRN,,,55,54.94,33.05,59.06,23.4,140,16,16,130,147.8,Male,Adult,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
673f9278-d467-4cb2-805f-7880b63a3085,,715583945647,,SK 3140,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,MATTE BLACK,BKRD,,,55,54.94,33.05,59.06,23.4,140,16,16,130,147.8,Male,Adult,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b0bc945c-a8f7-40c1-a8b0-bda4d9d3cf41,,715583945661,,SK 3140,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,MATTE GUNMETAL,GUNBL,,,55,54.94,33.05,59.06,23.4,140,16,16,130,147.8,Male,Adult,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand Case,Spring Hinge,Full Rim,Rectangle,,September,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f724c030-2787-4971-97ec-405c4b2049d7,,715583354258,,SK 3156,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,SATIN NAVY,BLGRN,,,57,57.45,32.67,60.50,158.4,140,17,17,135,155.8,Male,Adult,Metal,Nickel Silver & TR-90,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2015,180 Flex Hinge two color sport temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
78f272f3-2b34-45fc-aab8-d4a910dc7474,,715583355194,,SK 3156,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Gunmetal,SATIN DARK GUNMETAL,GUNBL,,,57,57.45,32.67,60.50,158.4,140,17,17,135,155.8,Male,Adult,Metal,Nickel Silver & TR-90,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2015,180 Flex Hinge two color sport temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6669d49b-3591-4965-96e8-ec25cb2b11e0,,715583354364,,SK 3156,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,SATIN BLACK,BLKRD,,,57,57.45,32.67,60.50,158.4,140,17,17,135,155.8,Male,Adult,Metal,Nickel Silver & TR-90,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2015,180 Flex Hinge two color sport temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
8a214d35-8e44-4ef5-8ade-71ac5dabe18f,,715583355590,,SK 3157,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,BLKRD,,,58,57.98,33.68,61.98,22.5,140,18,18,130,157.3,Male,Adult,Metal,Nickel Silver & TR-90,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2015,180 Flex Hinge two color sport temples,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
